task_id,init_state_index,init_state_sha256,model_seed,env_seed,bf16_success,candidate_success,candidate_episode_errors,reference_episode_errors,reference_shard,case,source_shard
7,10,134b79de0703478113dd0dcff51a78fc95723a65f5bc0ace2fea3a4b429706ce,3723604219,474105403,False,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
7,11,86e1a1699c62958a3e3fe25e7f8a598cd67698b05f68e4c44d5ccfe3a34d2415,2937720409,2739635432,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
7,12,da8243989fd7207ad4188c0b95665984656070c8d5f5c8fe7450de83d3db9467,4106591835,48631512,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
7,13,97cdc22f59d8f3ca1195ffe3005c257478fa743b2edc7427950718b01381a7ae,3838608503,1578249781,False,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
7,14,ab04f435365a442c36f1fcfaf55412b385fb16192a1abca51fc22276b8f81f71,1939103098,4224321642,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
8,5,6b4f91c1a15155e7f0a6ce3085bea10bef88c0cb5fa46526cf7115c56ca930e4,1579726468,1238714754,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
8,6,e6c8b330e200dfac047d69461946edfa16c7526af280af94e5f035ca3f04a88e,3920860468,311933947,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
8,7,b0c0e39e2152058d077abf5025369e5183dc4b393291a638d59a529c54de2a63,1872252116,1895236238,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
8,8,5cdf91438b981a12625fd10436771752a3d3a34bc99b3865800876064d71f6ac,3022301049,125097745,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
8,9,caf2ae97e43664e04a6534a50c176db42a116e6ccc6c963a6646f725ac07545e,2590999359,1723525530,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
8,10,e6f05a53e5845b0332df031c9505cd9fbe0ab7eb64c29fb9da4952f28044148c,3256588049,3333673379,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
8,11,a4bd8a6e1ff1837fb1e9464878301e0bb49cc600be2e261e5a749dcd572bb4aa,2671992869,1254250806,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
8,12,22d3ac1a1c779c4a9f8249421bbe58f887c47cb7f7dd8302409066bf3074f628,3777975822,1834286833,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
8,13,2398199a160896a8388fc8bf236829b9b45f4b05af5c9fc4b30d1fcdbfc46b20,1911258691,593177407,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
8,14,249d796cf13fea915ea0930c2cb94f5a4cccc0341be5758ea6cc64bf136936a0,3778379061,3327769094,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
9,5,3696f68817ba2c2ce9da0453042f1ba257245c07b7a4a814be58e0903b20efcf,3542413795,3119629661,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
9,6,54598c38c111468114f1ba90bd651ea406747053136212c6e48a29dcecc1d89d,2956024805,1550231648,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
9,7,f4e929cfbc734ce820906169165ff4cd18d641e944a183f686943303751b9fd6,4195687758,1076517777,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
9,8,b1ed9a6a0930dfb10e2a1e103608cb68bae0f2bff2cf89ed283a6ebe00c28f96,2395291537,1161406313,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
9,9,1798c4b6a1487a8d4cbe773e8c4ac1be5ac48439f0c3df53adc5cf84f757cc1f,2955358067,2676125635,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
9,10,40079500b684bdfbb3f25d84d83bfe317f80795775b599d07f1cc36aea830616,2728615080,3929609263,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
9,11,f65cf8d853b7dde7059cf39b95312ddcb8a7348644a4ab69349cc52091c8cf08,3640358633,2915452792,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
9,12,13ce745b9607f6b8d98864b6ac40c2d526fd7ddd64cd912a00dfacc4214b28b0,2036743087,2831503876,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
9,13,ed9093014c75f523152e1e046dce0f928a134b4a56288ebd3979ac38e1034bca,3537217315,719444467,False,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
9,14,ea57df2d58f867c189b2f0bd2b5eac2e2402ada4f3082dd0233f33d5109c23dc,1216034687,3107928531,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
0,15,51f7d2ae92042fec16a54dd5cd6823eac63f9c096a04bae00a5ec737d8db2cd8,3807370148,1683549054,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
0,16,db2c9ab25c6b23526efa6be860e4bd8330fab9a84131628f2dea6fe4062f993d,4022819875,4202172176,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
0,17,cf9d2825f843308d0880ee0d5e3099a43ae2395e616351f6bae4c046dd50198a,1824987577,2090749949,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
0,18,1f130e9178c4924cf8d24e175c2f0573a5e089299ddf6984b71265abf65bd4e0,3109138317,2662597911,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
0,19,18f349fb4d8b52566befcd2a80723d533717d8dd5dada90ecd7721d512b65e32,2334791775,3267390290,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
0,20,79a03d1a76b0b6beb5e3ac797dc63dcd4f8deda96cc70100fd352bf02b8b62b1,2314666808,3857939239,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
0,21,05b91b73c5da09660bb91c279b9ed5a13be98f07fdf979ecda0ec92640d9e331,4021272041,108709149,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
0,22,e7a1daaec3d35b65f3dbc4b7b981500c8247a321d3c1fea60f245589d7fcc345,2723145541,3317668814,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
0,23,79cdb8ea384ce01c24d656b80a89d1dff625fc8259e77b68d4e206df1c397939,2167003792,2106207045,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
0,24,58fff4a2c49c751e36ac3b459a980c981c8eee95ff4bf8b51fa3f778d8caf6c5,2648567554,3014012616,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
1,15,e066d2a2b83106d42b1ebba4879b77a4206fe243c2722620df89ddf2724112be,543885494,4187981846,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
1,16,4f194fc2e167205fe0cb404ac38fc61d19637e9a22a914c4a59950813501bc4f,4207872516,101600424,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
1,17,d7e0d413dd7853419fb3d2c740087d47828487f25b21b485447376ebaf1946ee,2167843117,1760898638,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
1,18,b7a22aa591d638c864be3019d088fec8a4fd1460d74098f0ead3193c5bed40c6,3871709862,3382291826,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
1,19,7ed62144c063138af691f12437505b3fe5200d7e464743f57ae599fe238e6fcc,1820116093,2704222166,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
1,20,aef97da3ecaba0f853f56a30e620566abeb607173e7ed1c51b969771f193e427,125433153,175693112,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
1,21,204f240ceac0e1d55281d9f5760d5810f02fe9bf2db5c259a4cdd3b0d696ae07,900983934,2570175446,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
1,22,f7b5b53bda496b303d061d6235521c331ea773edddeae4915ab9e515d1d9a946,4203624039,1337176195,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
1,23,9204c3a8b891069e31537d63dcd72e2a7607111c73cf8a4f038495e4b6d5cbfa,1376077132,382995625,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
1,24,d5457abae771c1553985928c9e7d8f29295a6d3e391efb9be37ab94de1c03651,4070818733,3055386128,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
2,15,45770514fe0b8e43809603f66532b15c29966b8bd10e974ac4934a32bcc2c94d,3046509409,1569098190,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
2,16,048497d9ac994d7efd126ba1cb5794d350e266ab578ecba687fb31b9d529984e,1083217717,3448983821,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
2,17,d3c93a325a74c6fb997498769e0608ac9e40c83950ded8f9dfdf6eb0e187f4ed,2682498644,152219977,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
2,18,c36f01f74b686f82c83b3ea55dcb018a741cfefe09b6d120ae227c9c21faf2ff,178345693,2631818856,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
2,19,8b4a7bfbf0fff7d6bf560b38e4cf156bf967a1ee574e0e8b90944781ca52c664,1347478484,1413599330,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
2,20,86c32e500c2d681050de51b451bf325b3c8abbefc58b02fc198edea233d4458c,2848030071,3549346256,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
2,21,42f7d963fbe9577ac9acd3193a0079e75915573d0a52a13ae5308d594ab2c398,2923225422,3330881757,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
2,22,0e39b547c3c98c40b90b7edc9f466ee2e05beceba75f60cba0ced4f3af6cc3bb,153838975,1223014189,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
2,23,851c8e19199bcf8e98e54b540bac566c6e151dad452b8db80428591474e76851,1840263269,176109981,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
2,24,18a6352b98f5b15f80b7104e38d8409d29a30b7662b378404ebadecc4e6dc256,2943093867,3545906471,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
3,15,52361b17e964ee6de88d5cacda510e638cf084542ea78d76c70a5d395726abd5,37896630,3338659295,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
3,16,423931bf6a388befaa73aee6d7505d928643429025cfd78629d28fd20fd85227,4215148904,2389088309,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
3,17,afbd7079d975f031f72f9f86d4f9b0546bb5aba956165e546a303aca82f6b006,2788686702,483432697,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
3,18,f8f9fc0451830fc655416dddfbe161dd478fe1024e89da2515d3f11d5e324d58,857807918,561897185,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
3,19,506d45d3efe3f6738675330af8d19d16069ff0ddf8470ffad2306e592c3b48ed,1368153207,3083610471,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
3,20,f23e83808a0fc8511f8360b41b764ceb71492223a8f646094087ed6a6241b6e5,2587966869,3228636619,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
3,21,5a225f422e1c897f0f3cc086530d18bf555b87916b9dc53511982099a452baa1,2143382431,2132391892,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
3,22,23cbe8d139063c7a402eebde0cec2e486ccb8cefd6ba08b0dc1fa55917ba79c0,3900826560,404979242,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
3,23,fa88150e97cd146fb482f33b8d99e6245ce3aa11a19719053a2de455235dc62d,27036578,2656395681,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
3,24,8f2f7a03f736dbd1696f28b14a1f1ab8e06fef15a4be7ae925d975605c086b68,3820890312,1353353388,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
4,15,cb5e701ddd05a14b73dade2a434b1ce1bd338ce61091f2e5c21eef2af3c91ce2,3913061369,592266451,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
4,16,2fd6bf6a9d7196b0c22521e814d89983b55b5ee584b68a3de0ca6ff4659cfaba,2608786554,174463350,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
4,17,f5d465f187549523ee7aaedba70bf6427cc717feb1cdc5beffdb576b406b6ead,2666651633,952382972,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
4,18,aa414e9c1b365ba49f5754f04a6d22fe76579e537cc0532defd2b143c8162449,4232163839,597217658,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
4,19,c3c1ec2925956850aa3e3a52f63f7b6887c58e2e6cd4900bb07100abe491a044,2353055044,1378792430,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
4,20,ab224edee886b131234e99a0f368026164c95d0cf66b86e2b8e5d57f4752fd0c,1670908685,920887174,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
4,21,a1cf613529a200d3bb91c110552437fd8ca22808593bf4ac3474e3c045b972f9,1335719344,3430711781,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
4,22,186efc26523a1312fad0cace8e20b362c572b5ea898249e5414147fe57593fe7,3568216841,2566227889,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
4,23,a908a6adf34b19db8ca2aadf44af35f23b19800ecc295882d55df41d51b3b9a0,1283900926,1610053798,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
4,24,beaa5adbb4f8eb5f1f7ac237eeffd5d8080fbf29ccefdd280b3a85edb7ebb4a8,2088329899,4102214031,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
5,15,a4deab6566eeb86430ab9f1e5f4f8167ab666fecaf318188b9ce5f5d15999921,1559526597,3020995234,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
5,16,7230223d3b36c289be0dc4cfbfe916bfe65e2b20c4755b123504b97f9db19e76,571957621,348540942,False,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
5,17,6fd8ad771d6691f57d4512a8036552c7b7f13cc92730d96e1fe04cf10f19f622,359235110,2006356597,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
5,18,bae20d83cc8f5698c74606627590ca7a468ddfcefb40d2b14e88f856ead59dac,133738021,1929182354,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
5,19,abdc5421f4dbbe198b856e56c8808bb94de1984fbc206990666daac8c48b94f9,4203872880,1473662895,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
5,20,7a3297ec1b170ec45b15af3de0e9ea7980bc479cc017842d7e5d66b3362b2134,1213222342,19764613,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
5,21,87f12a540d751c063931039d6c667170d2175b401711b1dafd44f04a4cce37fb,2794476500,2462779054,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
5,22,ee8e4157331954c562a92ace1d7af51fb0099876a4eaa5ff8926374864c8164f,3630998236,3667193238,False,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
5,23,bbef69f5116f7dfa488cfd39df356f328a5ba440318fcbbaf9e3ae64a27fe76f,2128370540,1405764916,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
5,24,8999f5cec79ff0e9ea8952dd394f2d21a9f8b9f2243f389090d970761ba500ce,482868109,3350552169,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
6,15,5ac177ae8b3d5faae0f96018f1a10c896aa28c50cf164f892a63ace956e84d67,1779348709,1695376014,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
6,16,2d63eeddc4973f63b27ea3eedb94aeb27091ca0ffca689f19f33f469304ff547,2192902544,387923774,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
6,17,cc6c84732e3358311f9cfb008badb2e680c95edae0258090dc72ca95c7ecc6d8,140198152,1763420194,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
6,18,cd32e37a9f4452ae643216373cd731097bb26b2de5b4179c598f449dffe7883c,1004619153,3577260325,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
6,19,83c492e3e060153644099b67cfed0ea3ba076f44b5c1d483cbe93efe90266de7,2594496890,3289218336,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
6,20,23c3cb4dbeceecf92d8d82905228c346e4b0ce5fad6d11f08a0686fb85522a13,4065589618,1008085084,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
6,21,37374a758b8fe00057b18c282c0e94194cec7b1a2bc416563b17b5bb65f390dc,599463303,3891077391,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
6,22,9394427a6abc248436e265d430b257d6d6a812904e6cf5101d21a90694a3f052,4257906431,4264307511,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
6,23,fea11f92c738a7c7314fd30344e0b8232d2e12c218a1864a26d47c6b81f16dc4,1793467699,2501495080,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
6,24,0e049e58bca8daf06ea4d88e13b2c2733c2c4444894717ecba36cfa5d1fa0d12,448094624,458125798,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
7,15,c2d397c97dff15be672ebc121b0bf6a49522c58cc15164b688b81dcf1f53486c,2069251692,1607189153,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-15-24-20260917-125221-12241,vision-w2,awq-scope-shard-vision-w2-15-24-20260917-214554-50802
